,table_name,field_name,field_value,language,translation,trans_id,lang,record_id,record_sub_id
371,stops,stop_name,秋銀寮前,en,Akigin-ryo-mae (Akita Bank Dormitory),,,,
372,stops,stop_name,山王堂下丁,ja-Hrkt,さんのうどうしもちょう,,,,
373,stops,stop_name,山王堂下丁,en,Sannodo-shimocho,,,,
374,stops,stop_name,山王堂上丁,ja-Hrkt,さんのうどうかみちょう,,,,
375,stops,stop_name,山王堂上丁,en,Sannodo-kamicho,,,,
376,stops,stop_name,種沢郵便局前,ja-Hrkt,たねさわゆうびんきょくまえ,,,,
377,stops,stop_name,種沢郵便局前,en,Tanesawa Yubinkyoku-mae (Tanesawa Post Office),,,,
378,stops,stop_name,畑沢中村,ja-Hrkt,はたざわなかむら,,,,
379,stops,stop_name,畑沢中村,en,Hatasawa Nakamura,,,,
380,stops,stop_name,館ヶ沢,ja-Hrkt,たてがさわ,,,,
381,stops,stop_name,館ヶ沢,en,Tategasawa,,,,
382,stops,stop_name,藤森,ja-Hrkt,ふじもり,,,,
383,stops,stop_name,藤森,en,Fujimori,,,,
384,stops,stop_name,善知鳥下丁,ja-Hrkt,うとうしもちょう,,,,
385,stops,stop_name,善知鳥下丁,en,Utou-shimocho,,,,
386,stops,stop_name,森の前,ja-Hrkt,もりのまえ,,,,
387,stops,stop_name,森の前,en,Morinomae,,,,
388,stops,stop_name,簗場,ja-Hrkt,やなば,,,,
389,stops,stop_name,簗場,en,Yanaba,,,,
390,stops,stop_name,中山,ja-Hrkt,なかやま,,,,
391,stops,stop_name,中山,en,Nakayama,,,,
392,stops,stop_name,野田,ja-Hrkt,のだ,,,,
393,stops,stop_name,野田,en,Noda,,,,
394,stops,stop_name,細田,ja-Hrkt,ほそだ,,,,
395,stops,stop_name,細田,en,Hosoda,,,,
396,stops,stop_name,平尾鳥会館前,ja-Hrkt,ひらおどりかいかんまえ,,,,
397,stops,stop_name,平尾鳥会館前,en,Hiraodori Kaikan-mae,,,,
398,stops,stop_name,中村,ja-Hrkt,なかむら,,,,
399,stops,stop_name,中村,en,Nakamura,,,,
400,stops,stop_name,松蓮寺前,ja-Hrkt,しょうれんじまえ,,,,
401,stops,stop_name,松蓮寺前,en,Shorenji-mae (Shorenji Temple),,,,
402,stops,stop_name,中田,ja-Hrkt,なかだ,,,,
403,stops,stop_name,中田,en,Nakada,,,,
404,stops,stop_name,西部サービスセンター,ja-Hrkt,せいぶさーびすせんたー,,,,
405,stops,stop_name,西部サービスセンター,en,Seibu Shimin Service Center,,,,
406,stops,stop_name,日吉神社前,ja-Hrkt,ひよしじんじゃまえ,,,,
407,stops,stop_name,日吉神社前,en,Hiyoshi Jinja-mae (Hiyoshi Jinja Shrine),,,,
408,stops,stop_name,中村入口,ja-Hrkt,なかむらいりぐち,,,,
409,stops,stop_name,中村入口,en,Nakamura-iriguchi,,,,
410,stops,stop_name,中村一区,ja-Hrkt,なかむらいっく,,,,
411,stops,stop_name,中村一区,en,Nakamura-ikku,,,,
412,stops,stop_name,元中村,ja-Hrkt,もとなかむら,,,,
413,stops,stop_name,元中村,en,Moto-nakamura,,,,
414,stops,stop_name,中村二区,ja-Hrkt,なかむらにく,,,,
415,stops,stop_name,中村二区,en,Nakamura-niku,,,,
416,stops,stop_name,大森山公園西入口,ja-Hrkt,おおもりやまこうえんにしいりぐち,,,,
417,stops,stop_name,大森山公園西入口,en,Omoriyama Koen nishi-iriguchi (Omoriyama Park west Entrance),,,,
418,stops,stop_name,中村三区,ja-Hrkt,なかむらさんく,,,,
419,stops,stop_name,中村三区,en,Nakamura-sanku,,,,
420,stops,stop_name,浜田小学校前,ja-Hrkt,はまだしょうがっこうまえ,,,,
421,stops,stop_name,浜田小学校前,en,Hamada Shogakko-mae (Hamada Elementary School),,,,
422,stops,stop_name,滝ノ下一区,ja-Hrkt,たきのしたいっく,,,,
423,stops,stop_name,滝ノ下一区,en,Takinoshita-ikku,,,,
424,stops,stop_name,滝ノ下二区,ja-Hrkt,たきのしたにく,,,,
425,stops,stop_name,滝ノ下二区,en,Takinoshita-niku,,,,
426,stops,stop_name,滝ノ下三区,ja-Hrkt,たきのしたさんく,,,,
427,stops,stop_name,滝ノ下三区,en,Takinoshita-sanku,,,,
428,stops,stop_name,滝ノ原,ja-Hrkt,たきのはら,,,,
429,stops,stop_name,滝ノ原,en,Takinohara,,,,
430,stops,stop_name,浜田回転地,ja-Hrkt,はまだかいてんち,,,,
431,stops,stop_name,浜田回転地,en,Hamada Kaitenchi,,,,
432,stops,stop_name,老人ホーム入口,ja-Hrkt,ろうじんほーむいりぐち,,,,
433,stops,stop_name,老人ホーム入口,en,Rojin Home-iriguchi (Elderly Nursing Home),,,,
434,stops,stop_name,比内町,ja-Hrkt,ひないちょう,,,,
435,stops,stop_name,比内町,en,Hinaicho,,,,
436,stops,stop_name,大森山公園東入口,ja-Hrkt,おおもりやまこうえんひがしいりぐち,,,,
437,stops,stop_name,大森山公園東入口,en,Omoriyama Koen Higashi-iriguchi (Omoriyama Park east Entrance),,,,
438,stops,stop_name,宮田沢,ja-Hrkt,みやたざわ,,,,
439,stops,stop_name,宮田沢,en,Miyatazawa,,,,
440,stops,stop_name,梅林園入口,ja-Hrkt,ばいりんえんいりぐち,,,,
441,stops,stop_name,梅林園入口,en,Bairin-en-iriguchi,,,,
442,stops,stop_name,滝ノ下入口,ja-Hrkt,たきのしたいりぐち,,,,
443,stops,stop_name,滝ノ下入口,en,Takinoshita-iriguchi,,,,
444,stops,stop_name,境川,ja-Hrkt,さかいがわ,,,,
445,stops,stop_name,境川,en,Sakaigawa,,,,
446,stops,stop_name,桂根一区,ja-Hrkt,かつらねいっく,,,,
447,stops,stop_name,桂根一区,en,Katsurane-ikku,,,,
448,stops,stop_name,桂根二区,ja-Hrkt,かつらねにく,,,,
449,stops,stop_name,桂根二区,en,Katsurane-niku,,,,
450,stops,stop_name,大山,ja-Hrkt,おおやま,,,,
451,stops,stop_name,大山,en,Ohyama,,,,
452,stops,stop_name,長浜,ja-Hrkt,ながはま,,,,
453,stops,stop_name,長浜,en,Nagahama,,,,
454,stops,stop_name,本敬寺前,ja-Hrkt,ほんきょうじまえ,,,,
455,stops,stop_name,本敬寺前,en,Honkyoji-mae (Honkyoji Temple),,,,
456,stops,stop_name,高安森,ja-Hrkt,たかやすもり,,,,
457,stops,stop_name,高安森,en,Takayasumori,,,,
458,stops,stop_name,下浜駅前,ja-Hrkt,しもはまえきまえ,,,,
459,stops,stop_name,下浜駅前,en,Shimohama Sta.,,,,
460,stops,stop_name,下浜小学校前,ja-Hrkt,しもはましょうがっこうまえ,,,,
461,stops,stop_name,下浜小学校前,en,Shimohama Shogakko-mae (Shimohama Elementary School),,,,
462,stops,stop_name,陽光台,ja-Hrkt,ようこうだい,,,,
463,stops,stop_name,陽光台,en,Yokodai,,,,
464,stops,stop_name,羽川保育所前,ja-Hrkt,はねかわほいくじょまえ,,,,
465,stops,stop_name,羽川保育所前,en,Hanekawa Hoikusho-mae (Hanekawa Nursery),,,,
466,stops,stop_name,古堂,ja-Hrkt,ふるどう,,,,
467,stops,stop_name,古堂,en,Furudo,,,,
468,stops,stop_name,妙見神社前,ja-Hrkt,みょうけんじんじゃまえ,,,,
469,stops,stop_name,妙見神社前,en,Myoken Jinja-mae (Myoken-Jinja Shrine),,,,
470,stops,stop_name,羽川公民館前,ja-Hrkt,はねかわこうみんかんまえ,,,,
471,stops,stop_name,羽川公民館前,en,Hanekawa Kouminkan-mae,,,,
472,stops,stop_name,羽川,ja-Hrkt,はねかわ,,,,
473,stops,stop_name,羽川,en,Hanekawa,,,,
474,stops,stop_name,羽川回転地,ja-Hrkt,はねかわかいてんち,,,,
475,stops,stop_name,羽川回転地,en,Hanekawa Kaitenchi,,,,
476,stops,stop_name,神田橋,ja-Hrkt,じんでんばし,,,,
477,stops,stop_name,神田橋,en,Jinden-bashi,,,,
478,stops,stop_name,弥兵衛橋,ja-Hrkt,やへえばし,,,,
479,stops,stop_name,弥兵衛橋,en,Yahei-bashi,,,,
480,stops,stop_name,田中,ja-Hrkt,たなか,,,,
481,stops,stop_name,田中,en,Tanaka,,,,
482,stops,stop_name,白幡,ja-Hrkt,しらはた,,,,
483,stops,stop_name,白幡,en,Shirahata,,,,
484,stops,stop_name,名ヶ沢入口,ja-Hrkt,みょうがさわいりぐち,,,,
485,stops,stop_name,名ヶ沢入口,en,Myogasawa-iriguchi,,,,
486,stops,stop_name,名ヶ沢,ja-Hrkt,みょうがさわ,,,,
487,stops,stop_name,名ヶ沢,en,Myogasawa,,,,
488,stops,stop_name,新屋踏切前,ja-Hrkt,あらやふみきりまえ,,,,
489,stops,stop_name,新屋踏切前,en,Araya Fumikiri-mae,,,,
490,stops,stop_name,新屋鳥木町,ja-Hrkt,あらやとりきまち,,,,
491,stops,stop_name,新屋鳥木町,en,Araya-torikimachi,,,,
492,stops,stop_name,田尻沢,ja-Hrkt,たじりさわ,,,,
493,stops,stop_name,田尻沢,en,Tajirisawa,,,,
494,stops,stop_name,新屋高校入口,ja-Hrkt,あらやこうこういりぐち,,,,
495,stops,stop_name,新屋高校入口,en,Araya Koko-iriguchi,,,,
496,stops,stop_name,田尻沢東町,ja-Hrkt,たじりさわひがしちょう,,,,
497,stops,stop_name,田尻沢東町,en,Tajirizawa-higashicho,,,,
498,stops,stop_name,新屋高校前,ja-Hrkt,あらやこうこうまえ,,,,
499,stops,stop_name,新屋高校前,en,Araya Koko-mae (Araya High School),,,,
500,stops,stop_name,石田坂下丁,ja-Hrkt,いしだざかしもちょう,,,,
501,stops,stop_name,石田坂下丁,en,Ishidazaka-shimocho,,,,
502,stops,stop_name,市兵衛橋,ja-Hrkt,いちべいはし,,,,
503,stops,stop_name,市兵衛橋,en,Ichibei-bashi,,,,
504,stops,stop_name,神明社,ja-Hrkt,しんめいしゃ,,,,
505,stops,stop_name,神明社,en,Shimmeisha,,,,
506,stops,stop_name,石田坂,ja-Hrkt,いしだざか,,,,
507,stops,stop_name,石田坂,en,Ishidazaka,,,,
508,stops,stop_name,平の下,ja-Hrkt,ひらのした,,,,
509,stops,stop_name,平の下,en,Hiranoshita,,,,
510,stops,stop_name,居使,ja-Hrkt,いづかい,,,,
511,stops,stop_name,居使,en,Izukai,,,,
512,stops,stop_name,上居使,ja-Hrkt,かみいづかい,,,,
513,stops,stop_name,上居使,en,Kami-izukai,,,,
514,stops,stop_name,下中島,ja-Hrkt,しもなかじま,,,,
515,stops,stop_name,下中島,en,Shimo-nakajima,,,,
516,stops,stop_name,中島,ja-Hrkt,なかじま,,,,
517,stops,stop_name,中島,en,Nakajima,,,,
518,stops,stop_name,豊岩コミセン前,ja-Hrkt,とよいわこみせんまえ,,,,
519,stops,stop_name,豊岩コミセン前,en,Toyoiwa Komisen-mae (Toyoiwa Community Center),,,,
520,stops,stop_name,豊岩小学校前,ja-Hrkt,とよいわしょうがっこうまえ,,,,
521,stops,stop_name,豊岩小学校前,en,Toyoiwa Shogakko-mae (Toyoiwa Elementary School),,,,
522,stops,stop_name,白華公園前,ja-Hrkt,はっかこうえんまえ,,,,
523,stops,stop_name,白華公園前,en,Hakka Koen-mae,,,,
524,stops,stop_name,前郷,ja-Hrkt,まえごう,,,,
525,stops,stop_name,前郷,en,Maego,,,,
526,stops,stop_name,前郷中山,ja-Hrkt,まえごうなかやま,,,,
527,stops,stop_name,前郷中山,en,Maego Nakayama,,,,
528,stops,stop_name,ふれあいの里,ja-Hrkt,ふれあいのさと,,,,
529,stops,stop_name,ふれあいの里,en,Fureai-no-sato,,,,
530,stops,stop_name,地蔵尊前,ja-Hrkt,じぞうそんまえ,,,,
531,stops,stop_name,地蔵尊前,en,Jizoson-mae,,,,
532,stops,stop_name,小山入口,ja-Hrkt,おやまいりぐち,,,,
533,stops,stop_name,小山入口,en,Oyama-iriguchi,,,,
534,stops,stop_name,小山,ja-Hrkt,おやま,,,,
535,stops,stop_name,小山,en,Oyama,,,,
536,stops,stop_name,狐森,ja-Hrkt,きつねもり,,,,
537,stops,stop_name,狐森,en,Kitsunemori,,,,
538,stops,stop_name,小山回転地,ja-Hrkt,おやまかいてんち,,,,
539,stops,stop_name,小山回転地,en,Oyama Kaitenchi,,,,
540,stops,stop_name,楢田入口,ja-Hrkt,ならたいりぐち,,,,
541,stops,stop_name,楢田入口,en,Narata-iriguchi,,,,
542,stops,stop_name,石崎,ja-Hrkt,いしざき,,,,
543,stops,stop_name,石崎,en,Ishizaki,,,,
544,stops,stop_name,楢田,ja-Hrkt,ならた,,,,
545,stops,stop_name,楢田,en,Narata,,,,
546,stops,stop_name,野中,ja-Hrkt,のなか,,,,
547,stops,stop_name,野中,en,Nonaka,,,,
548,stops,stop_name,黒瀬橋,ja-Hrkt,くろせばし,,,,
549,stops,stop_name,黒瀬橋,en,Kurose-bashi,,,,
550,stops,stop_name,湯野目入口,ja-Hrkt,ゆのめいりぐち,,,,
551,stops,stop_name,湯野目入口,en,Yunome-iriguchi,,,,
552,stops,stop_name,湯野目,ja-Hrkt,ゆのめ,,,,
553,stops,stop_name,湯野目,en,Yunome,,,,
554,stops,stop_name,高徳谷地,ja-Hrkt,こうとくやち,,,,
555,stops,stop_name,高徳谷地,en,Kotokuyachi,,,,
556,stops,stop_name,赤坂,ja-Hrkt,あかさか,,,,
557,stops,stop_name,赤坂,en,Akasaka,,,,
558,stops,stop_name,八田公民館,ja-Hrkt,はったこうみんかん,,,,
559,stops,stop_name,八田公民館,en,Hatta Kouminkan,,,,
560,stops,stop_name,八田上丁,ja-Hrkt,はったかみちょう,,,,
561,stops,stop_name,八田上丁,en,Hatta-kamicho,,,,
562,stops,stop_name,大学病院前,ja-Hrkt,だいがくびょういんまえ,,,,
563,stops,stop_name,大学病院前,en,Daigaku Byoin-mae (University Hospital),,,,
564,stops,stop_name,谷内佐渡（マイタウン・バス）,ja-Hrkt,やないさど,,,,
565,stops,stop_name,谷内佐渡（マイタウン・バス）,en,Yanaisado,,,,
566,stops,stop_name,谷内佐渡中丁（マイタウン・バス）,ja-Hrkt,やないさどなかちょう,,,,
567,stops,stop_name,谷内佐渡中丁（マイタウン・バス）,en,Yanaisado-nakacho,,,,
568,stops,stop_name,清和病院前,ja-Hrkt,せいわびょういんまえ,,,,
569,stops,stop_name,清和病院前,en,Seiwa Byoin-mae (Seiwa Hospital),,,,
570,stops,stop_name,八田上丁（太平）,ja-Hrkt,はったかみちょう,,,,
571,stops,stop_name,八田上丁（太平）,en,Hatta-kamicho,,,,
572,stops,stop_name,藤埼,ja-Hrkt,ふじさき,,,,
573,stops,stop_name,藤埼,en,Fujisaki,,,,
574,stops,stop_name,仁部下丁,ja-Hrkt,にべしもちょう,,,,
575,stops,stop_name,仁部下丁,en,Nibe-shimocho,,,,
576,stops,stop_name,仁部上丁,ja-Hrkt,にべかみちょう,,,,
577,stops,stop_name,仁部上丁,en,Nibe-kamicho,,,,
578,stops,stop_name,和岱入口,ja-Hrkt,わたいいりぐち,,,,
579,stops,stop_name,和岱入口,en,Watai-iriguchi,,,,
580,stops,stop_name,堂の前,ja-Hrkt,どうのまえ,,,,
581,stops,stop_name,堂の前,en,Donomae,,,,
582,stops,stop_name,木曽石公民館前,ja-Hrkt,きそいしこうみんかんまえ,,,,
583,stops,stop_name,木曽石公民館前,en,Kisoishi Kouminkan-mae,,,,
584,stops,stop_name,木曽石下丁,ja-Hrkt,きそいししもちょう,,,,
585,stops,stop_name,木曽石下丁,en,Kisoishi-shimocho,,,,
586,stops,stop_name,木曽石,ja-Hrkt,きそいし,,,,
587,stops,stop_name,木曽石,en,Kisoishi,,,,
588,stops,stop_name,いぶきの里前,ja-Hrkt,いぶきのさとまえ,,,,
589,stops,stop_name,いぶきの里前,en,Sanchoku Center-mae,,,,
590,stops,stop_name,上北手郵便局前,ja-Hrkt,かみきたてゆうびんきょくまえ,,,,
591,stops,stop_name,上北手郵便局前,en,KamiKitate Komisen-mae (Kamikitate Community Center）,,,,
592,stops,stop_name,上北手小学校前,ja-Hrkt,かみきたてしょうがっこうまえ,,,,
593,stops,stop_name,上北手小学校前,en,KamiKitate Shogakko-mae (Kamikitate Elementary School）,,,,
594,stops,stop_name,防谷,ja-Hrkt,ぼうや,,,,
595,stops,stop_name,防谷,en,Bouya,,,,
596,stops,stop_name,南寿園入口,ja-Hrkt,なんじゅえんいりぐち,,,,
597,stops,stop_name,南寿園入口,en,Nanjuen-iriguchi,,,,
598,stops,stop_name,開拓入口,ja-Hrkt,かいたくいりぐち,,,,
599,stops,stop_name,開拓入口,en,Kaitaku-iriguchi,,,,
600,stops,stop_name,寺沢入口,ja-Hrkt,てらさわいりぐち,,,,
601,stops,stop_name,寺沢入口,en,Terasawa-iriguchi,,,,
602,stops,stop_name,寺村,ja-Hrkt,てらむら,,,,
603,stops,stop_name,寺村,en,Teramura,,,,
604,stops,stop_name,大山田入口,ja-Hrkt,おおやまだいりぐち,,,,
605,stops,stop_name,大山田入口,en,Oyamada-iriguchi,,,,
606,stops,stop_name,大山田,ja-Hrkt,おおやまだ,,,,
607,stops,stop_name,大山田,en,Oyamada,,,,
608,stops,stop_name,後古野,ja-Hrkt,うしろこの,,,,
609,stops,stop_name,後古野,en,Ushiro-kono,,,,
610,stops,stop_name,古野,ja-Hrkt,この,,,,
611,stops,stop_name,古野,en,Kono,,,,
612,stops,stop_name,古野回転地,ja-Hrkt,このかいてんち,,,,
613,stops,stop_name,古野回転地,en,Kono Kaitenchi,,,,
614,stops,stop_name,アマノ前,ja-Hrkt,あまのまえ,,,,
615,stops,stop_name,アマノ前,en,Amano-mae (Amano Shopping Center）,,,,
616,stops,stop_name,百崎,ja-Hrkt,ももさき,,,,
617,stops,stop_name,百崎,en,Momosaki,,,,
618,stops,stop_name,百崎入口,ja-Hrkt,ももさきいりぐち,,,,
619,stops,stop_name,百崎入口,en,Momosaki-iriguchi,,,,
620,stops,stop_name,大平台三丁目,ja-Hrkt,おおひらだいさんちょうめ,,,,
621,stops,stop_name,大平台三丁目,en,Ohiradai-sanchome (Ohiradai 3),,,,
622,stops,stop_name,大戸公民館,ja-Hrkt,おおどこうみんかん,,,,
623,stops,stop_name,大戸公民館,en,Odo Kouminkan-mae,,,,
624,stops,stop_name,関上,ja-Hrkt,せきがみ,,,,
625,stops,stop_name,関上,en,Sekigami,,,,
626,stops,stop_name,大杉沢,ja-Hrkt,おおすぎさわ,,,,
627,stops,stop_name,大杉沢,en,Osugisawa,,,,
628,stops,stop_name,下小山田,ja-Hrkt,しもこやまだ,,,,
629,stops,stop_name,下小山田,en,Shimo-koyamada,,,,
630,stops,stop_name,中小山田,ja-Hrkt,なかこやまだ,,,,
631,stops,stop_name,中小山田,en,Naka-koyamada,,,,
632,stops,stop_name,上小山田,ja-Hrkt,かみこやまだ,,,,
633,stops,stop_name,上小山田,en,Kami-koyamada,,,,
634,stops,stop_name,飯島南小学校,ja-Hrkt,いいじまみなみしょうがっこう,,,,
635,stops,stop_name,飯島南小学校,en,Iijima-Minami Shogakko (Iijima-Minami Elementary School),,,,
636,stops,stop_name,松崎（マイタウン・バス）,ja-Hrkt,まつざき,,,,
637,stops,stop_name,松崎（マイタウン・バス）,en,Matsuzaki,,,,
638,stops,stop_name,前谷地,ja-Hrkt,まえやち,,,,
639,stops,stop_name,前谷地,en,Maeyachi,,,,
640,stops,stop_name,谷崎入口,ja-Hrkt,やざきいりぐち,,,,
641,stops,stop_name,谷崎入口,en,Yazaki-iriguchi,,,,
642,stops,stop_name,谷崎,ja-Hrkt,やざき,,,,
643,stops,stop_name,谷崎,en,Yazaki,,,,
644,stops,stop_name,谷崎中央,ja-Hrkt,やざきちゅうおう,,,,
645,stops,stop_name,谷崎中央,en,Yazaki-chuo,,,,
646,stops,stop_name,ワークセンター前,ja-Hrkt,わーくせんたーまえ,,,,
647,stops,stop_name,ワークセンター前,en,Work Center-mae,,,,
648,stops,stop_name,柳館,ja-Hrkt,やなぎだて,,,,
649,stops,stop_name,柳館,en,Yanagidate,,,,
650,stops,stop_name,寒川入口,ja-Hrkt,さむかわいりぐち,,,,
651,stops,stop_name,寒川入口,en,Samukawa-iriguchi,,,,
652,stops,stop_name,下前田,ja-Hrkt,しもまえだ,,,,
653,stops,stop_name,下前田,en,Shimo-Maeda,,,,
654,stops,stop_name,上前田,ja-Hrkt,かみまえだ,,,,
655,stops,stop_name,上前田,en,Kami-Maeda,,,,
656,stops,stop_name,種ケ崎,ja-Hrkt,たねがさき,,,,
657,stops,stop_name,種ケ崎,en,Tanegasaki,,,,
658,stops,stop_name,宝川下丁,ja-Hrkt,たからがわしもちょう,,,,
659,stops,stop_name,宝川下丁,en,Takaragawa-shimocho,,,,
660,stops,stop_name,宝川中丁,ja-Hrkt,たからがわなかちょう,,,,
661,stops,stop_name,宝川中丁,en,Takaragawa-nakacho,,,,
662,stops,stop_name,宝川公民館前,ja-Hrkt,たからがわこうみんかんまえ,,,,
663,stops,stop_name,宝川公民館前,en,Takaragawa Kouminkan-mae (Takaragawa Community Center),,,,
664,stops,stop_name,宝川上丁,ja-Hrkt,たからがわかみちょう,,,,
665,stops,stop_name,宝川上丁,en,Takaragawa-kamicho,,,,
666,stops,stop_name,外旭川駅前広場,ja-Hrkt,そとあさひかわえきまえひろば,,,,
667,stops,stop_name,外旭川駅前広場,en,Sotoasahikawa Ekimae Hiroba (Izumi Sotoasahikawa Sta.),,,,
668,stops,stop_name,水口,ja-Hrkt,みのくち,,,,
669,stops,stop_name,水口,en,Minokuchi,,,,
670,stops,stop_name,斎場入口,ja-Hrkt,さいじょういりぐち,,,,
671,stops,stop_name,斎場入口,en,Saijo-iriguchi,,,,
672,stops,stop_name,梶ノ目,ja-Hrkt,かじのめ,,,,
673,stops,stop_name,梶ノ目,en,Kajinome,,,,
674,stops,stop_name,天徳院前,ja-Hrkt,てんとくいんまえ,,,,
675,stops,stop_name,天徳院前,en,Tentokuin-mae,,,,
676,stops,stop_name,笹岡,ja-Hrkt,ささおか,,,,
677,stops,stop_name,笹岡,en,Sasaoka,,,,
678,stops,stop_name,笹岡２,ja-Hrkt,ささおか２,,,,
679,stops,stop_name,笹岡２,en,Sasaoka 2,,,,
680,stops,stop_name,笹岡３,ja-Hrkt,ささおか３,,,,
681,stops,stop_name,笹岡３,en,Sasaoka 3,,,,
682,stops,stop_name,南沢,ja-Hrkt,みなみざわ,,,,
683,stops,stop_name,南沢,en,Minamizawa,,,,
684,stops,stop_name,秋田厚生医療センター,ja-Hrkt,あきたこうせいいりょうせんたー,,,,
685,stops,stop_name,秋田厚生医療センター,en,Akita Kousei Medical Center,,,,
686,stops,stop_name,外旭川中谷地,ja-Hrkt,そとあさひかわなかやち,,,,
687,stops,stop_name,外旭川中谷地,en,Sotoasahikawa nakayachi,,,,
688,stops,stop_name,グランマート前,ja-Hrkt,ぐらんまーとまえ,,,,
689,stops,stop_name,グランマート前,en,Gran Mart-mae,,,,
690,stops,stop_name,ナイス前,ja-Hrkt,ないすまえ,,,,
691,stops,stop_name,ナイス前,en,Nices-mae,,,,
692,stops,stop_name,ナイス入口,ja-Hrkt,ないすいりぐち,,,,
693,stops,stop_name,ナイス入口,en,Nices-iriguchi,,,,
694,stops,stop_name,卸売市場入口,ja-Hrkt,おろしうりしじょういりぐち,,,,
